1094337595	ACC	1.1232445	2.4954093	10.637993
1094337605	ACC	1.0274764	2.5720236	10.235767
1094337615	ACC	0.9604388	2.5145628	10.092115
1094337625	ACC	0.8838243	2.1314907	10.331535
1094337635	ACC	0.92213154	1.8824937	10.70503
1094337638	LGT	664.0
1094337645	ACC	1.1040908	1.4898446	10.839107
1094337655	ACC	0.9795924	1.2408477	10.551802
1094337665	ACC	0.7593258	0.9343898	10.063385
1094337675	ACC	0.67313457	0.7332769	9.900579
1094337685	ACC	0.67313457	0.45554954	10.427303
1094337695	ACC	0.43371442	0.3885119	11.164718
1094337705	ACC	0.2709087	0.29274383	12.036207
1094337715	ACC	0.404984	0.2640134	12.23732
1094337725	ACC	0.7305954	0.45554954	11.96917
1094337735	ACC	0.9795924	0.8386218	11.509482
1094337745	ACC	1.3530878	1.470691	10.360266
1094337755	ACC	1.5637776	1.7196879	9.479199
1094337765	ACC	1.6691225	2.064453	8.4832115
1094337775	ACC	1.7648906	2.3326037	8.1576
1094337785	ACC	1.5254704	2.361334	7.831989
1094337795	ACC	1.247743	2.370911	7.630876
1094337805	ACC	0.82636344	2.3421805	7.190343
1094337815	ACC	0.35709995	2.3230267	6.740233
1094337825	ACC	-0.1792012	2.3230267	6.5774274
1094337835	ACC	-0.4952358	2.3421805	6.6253114
1094337838	LGT	648.0
1094337845	ACC	-0.4665054	2.1985283	6.7115026
1094337855	ACC	-0.4665054	2.0357225	7.094575
1094337865	ACC	-0.35158372	2.1314907	7.286111
1094337875	ACC	0.0027581202	2.2655659	7.535108
1094337885	ACC	0.69228816	2.370911	7.582992
1094337895	ACC	2.1671164	2.8880584	8.282099
1094337905	ACC	2.4161134	3.050864	8.550249
1094337915	ACC	1.592508	3.0700176	8.492788
1094337925	ACC	0.67313457	2.9359424	8.234215
1094337935	ACC	-0.21750842	2.5624468	7.927757
1094337945	ACC	-0.52396625	2.4379485	7.91818
1094337955	ACC	-0.76338637	2.5337164	7.879873
1094337965	ACC	-0.7538096	2.6294847	7.822412
1094337975	ACC	-0.34200692	2.7348294	7.6212993
1094337985	ACC	0.2804855	3.0412872	7.7457976
1094337995	ACC	0.50075203	3.3190145	8.023525
1094338005	ACC	0.16556382	3.4435132	8.454481
1094338015	ACC	-0.38031414	3.4435132	9.230203
1094338025	ACC	-0.6867719	3.3094378	9.53666
1094338035	ACC	-0.64846474	3.2902842	9.728196
1094338038	LGT	654.0
1094338045	ACC	-0.22708523	3.2711306	9.900579
1094338055	ACC	0.2804855	3.108325	10.43688
1094338065	ACC	0.57736653	2.9455192	10.839107
1094338075	ACC	0.81678665	2.753983	12.122398
1094338084856	RSSBLE	null	02:AB:C4:BC:BE:91	-94
1094338086	ACC	0.69228816	2.6486382	13.520612
1094338095	ACC	0.69228816	2.6486382	13.520612
1094338105	ACC	0.93170834	3.108325	14.296333
1094338116	ACC	0.81678665	3.3764756	13.635533
1094338125	ACC	0.81678665	3.3764756	13.635533
1094338135	ACC	0.46244484	3.3477452	12.50547
1094338145	ACC	0.0027581202	3.2424002	12.562931
1094338155	ACC	-0.14089398	2.9646728	12.419279
1094338165	ACC	-0.11216356	2.217682	12.20859
1094338175	ACC	-0.09300994	1.6909575	12.534201
1094338186	ACC	-0.16004759	0.9535435	13.338653
1094338195	ACC	-0.16004759	0.9535435	13.338653
1094338205	ACC	-1.175189	0.015016433	13.6738405
1094338215	ACC	-1.6444526	-0.17651969	13.0609255
1094338225	ACC	-1.7881047	0.11078449	11.672288
1094338235	ACC	-1.4816469	0.580048	10.714607
1094338237	LGT	664.0
1094338245	ACC	-1.127305	1.3366157	9.134435
1094338255	ACC	-0.9261921	1.7963024	8.33956
1094338265	ACC	0.34752315	2.3517573	8.617287
1094338275	ACC	0.10810299	2.4762557	8.358713
1094338285	ACC	-0.15047078	2.7635598	7.496801
1094338295	ACC	-0.6293111	2.7922902	6.4816594
1094338305	ACC	-1.0028065	2.6869454	6.146471
1094338315	ACC	-1.3379948	2.504986	6.002819
